id,followers_count,comment_count,post_count,like_count,friends_count,group_count,posts_count,reposts_count,videos_count,audios_count,photos_count,gifts_count
4714,132,209,1800,154,171,292,173,803,166,232,4586,0
4715,44,995,200,55,40,68,139,48,37,0,1218,0
4716,37,2655,200,12,109,94,16,64,71,86,1948,8
4717,100,138,4076,257,54,0,108,348,755,1829,1044,0
4718,230,36,19176,1693,133,458,484,3911,383,0,1114,0
4719,95,78,400,289,38,336,67,287,1065,444,42,0
4720,144,67,900,99,243,148,126,453,137,313,1194,48
4721,14,32,1499,354,61,46,202,757,84,347,1199,2
4722,69,35,2000,792,124,142,136,1066,346,78,1588,38
4723,309,10,599,238,308,142,54,545,35,0,5226,0
4724,62,3680,39,19,215,38,2,11,77,3,9,0
4725,128,3,1481,1633,63,0,4,407,97,56,1220,9
4726,130,594,199,12,123,162,54,39,194,0,417,18
4727,68,19,3499,3301,196,550,37,2687,119,400,329,66
4728,55,2,4012,331,25,0,129,954,895,1793,835,0
4729,2069,21,3052,249,151,0,593,154,322,0,450,0
4730,6,1,700,98,23,0,3,697,117,0,3,0
4731,163,62,500,225,225,204,47,317,173,82,7,129
4732,271,477,500,413,86,202,87,220,52,0,302,0
4733,595,6,700,2092,502,1248,17,683,1019,1628,1254,58
4734,25,23,5364,359,39,236,479,941,78,0,7,0
4735,11,1,1186,72,40,198,35,518,21,2,237,8
4736,12,2422,200,11,31,76,33,91,120,404,6,0
4737,239,29,1798,82,120,674,86,1017,2831,5426,126,80
4738,259,2,2600,61,35,1398,681,1230,105,445,1073,14
4739,350,2,1300,62,331,0,593,546,57,0,1136,47
4740,128,18,3399,65,60,2596,209,1639,34,0,61,0
4741,0,1167,199,339,3,150,4,55,6,0,21,0
4742,6,62,700,54,4,52,15,589,14,0,87,0
4743,15,11,700,326,79,1588,37,517,10,0,158,0
4744,65,107,12300,3065,11,294,384,6652,331,5766,2230,0
4745,47,9,400,26,1,0,59,341,340,0,170,0
4746,5,366,7,12,4,66,2,5,5,24,2,0
4747,1602,14,2619,84,1599,168,407,128,81,0,2061,0
4748,381,107,2283,247,433,368,78,449,1767,0,958,0
4749,715,45,1900,150,303,196,48,872,69,143,640,0
4750,1541,7,11207,28,1803,0,523,837,625,750,11040,21
4751,17,2926,100,1332,970,118,4,7,57,0,135,0
4752,396,48,900,1268,211,490,30,868,18,0,29,0
4753,51,48,700,826,109,110,6,377,99,37,335,0
4754,91,3,700,784,464,304,63,303,305,163,3252,0
4755,242,19,400,3677,243,2786,0,400,3512,10000,1514,8
4756,11,17,4200,384,25,390,100,2032,71,719,560,0
4757,67,21,600,392,47,258,30,487,251,168,2681,26
4758,575,15,1499,820,17,0,52,905,97,451,788,0
4759,184,902,2700,739,68,0,951,1749,340,794,599,0
4760,461,877,12301,597,799,1350,44,314,2232,8095,973,7
4761,63,4,699,68,10,0,135,345,109,195,3040,19
4762,1,4,899,312,81,0,188,336,15,12,622,2
4763,109,2,399,427,943,420,127,250,135,639,1714,0
4764,57,5,700,281,95,100,129,474,334,0,454,0
4765,26,2,1054,66,41,0,16,550,45,0,341,0
4766,145,1,599,760,288,826,134,356,240,0,87,0
4767,356,79,499,227,393,2442,50,267,42,98,898,40
4768,26,191,1000,147,24,0,13,768,86,175,273,0
4769,62,152,1649,218,175,474,287,185,673,0,4392,0
4770,205,3212,100,76,126,438,15,10,523,345,221,59
4771,7,2,10870,222,12,0,147,5832,25,76,347,1
4772,34,3,400,471,62,142,28,372,281,0,717,0
4773,128,726,100,33,71,230,18,53,298,0,343,0
4774,282,82,799,1257,70,482,39,509,4121,0,33,0
4775,257,1,600,296,67,1312,29,571,196,0,619,0
4776,967,16,600,187,434,868,105,274,182,0,714,0
4777,32,5,999,1006,27,356,178,622,3,40,450,5
4778,42,3,700,355,235,4792,114,425,577,235,4675,29
4779,49,46,1200,353,148,1902,90,729,65,103,141,0
4780,120,2,1200,13,63,0,6,1194,326,6630,52,0
4781,369,3279,100,308,86,1906,11,7,36,0,87,0
4782,149,135,58084,3341,118,0,53,6987,1201,799,381,50
4783,30,5,1100,212,11,130,69,770,0,38,50,3
4784,862,8,600,1127,128,798,312,121,1017,0,580,105
4785,127,6,600,149,23,358,56,350,25,0,26,0
4786,95,933,98,81,5,278,20,6,19,697,5,0
4787,11,1,799,71,11,0,0,638,1440,2146,110,2
4788,24,75,381,2697,37,0,6,351,5,1,77,1
4789,42,7,57800,23,28,1166,16,32632,42,0,180,0
4790,59,75,1303,285,62,466,56,285,8,328,113,7
4791,53,574,2000,1284,5,460,456,900,31,560,1404,7
4792,22,6,400,368,41,0,22,378,28,0,23,0
4793,173,32,599,107,58,292,135,220,56,0,1678,0
4794,19,29,1799,11,8,0,226,1573,24,0,213,0
4795,128,88,1048,303,14,334,22,675,31,344,168,27
4796,318,5995,200,83,388,122,67,31,1400,471,232,50
4797,304,2292,300,5591,264,110,28,134,26,199,261,30
4798,108,31833,300,1657,256,388,57,243,562,0,16,0
4799,842,97,600,271,438,158,21,329,3538,355,317,24
4800,0,1653,300,86,301,94,64,93,136,0,1737,0
4801,78,34,4100,532,137,1148,64,2806,1012,0,413,0
4802,369,2332,299,289,145,154,22,277,511,0,226,0
4803,160,557,100,43,123,110,2,73,75,0,89,0
4804,470,3490,300,2025,165,220,19,281,2784,991,11,0
4805,0,3,700,547,144,190,38,330,1355,281,996,0
4806,39,9,1263,61,42,0,80,1026,63,0,363,5
4807,161,4,498,8,1172,152,419,9,7,0,52,10
4808,184,20,5943,4339,8,0,800,396,106,0,3582,0
4809,85,31,1299,362,232,954,29,539,2898,0,64,0
4810,646,5,1265,20,50,0,40,485,46,1916,178,6
4811,262,7,2900,585,945,5858,1489,527,5182,2380,27429,19
4812,208,50,2224,65,269,1304,37,706,229,0,73,14
4813,479,1593,40,12,99,50,4,4,6607,1747,16,0
4814,235,261,500,130,863,1324,415,85,2608,0,6259,34
4815,631,15,399,886,219,178,24,375,2413,1147,1133,0
4816,273,57,1786,17,237,0,673,9,243,0,9681,0
4817,16,7,800,491,21,0,2,797,4,0,88,0
4818,10,1,1400,198,75,238,23,713,5,32,368,7
4819,2,882,14,84,14,0,1,13,12,0,5,0
4820,65,195,6190,1997,2106,4574,362,1178,1546,1192,4043,73
4821,14,3,400,132,8,0,3,374,243,0,27,0
4822,0,3,399,216,15,1562,338,61,0,0,0,0
4823,30,28,798,312,15,64,16,628,69,142,180,6
4824,69,31,3300,724,33,5528,274,3026,75,0,378,0
4825,2,1,1600,658,36,0,32,1568,46,0,81,9
4826,80,10,5688,1980,44,0,323,1625,541,1797,718,0
4827,95,3,9597,321,21,0,1192,359,469,0,11147,0
4828,50,11,1400,291,12,308,167,232,925,0,1443,0
4829,16,8,700,1228,6,0,125,575,67,0,797,0
4830,57,305,394,709,5,0,12,237,43,194,214,16
4831,153,9,5020,269,68,0,6,1424,0,15,115,48
4832,29,23,600,116,39,104,28,379,0,0,0,0
4833,60,1,1000,27,2,652,20,599,703,324,111,0
4834,950,228,2144,202,323,0,156,40,442,1419,364,43
4835,257,1,591,66,128,0,118,308,0,11,60,6
4836,108,50,700,71,342,26,290,175,135,0,634,0
4837,526,16,805,36,1411,408,81,492,106,0,1464,0
4838,100,8,27600,149,225,542,6,19417,150,0,53,0
4839,1346,39,2098,1016,109,1370,40,1649,45,0,252,0
4840,52,22,600,637,105,52,84,322,46,0,677,0
4841,191,1029,3467,1559,372,150,286,146,239,334,1407,0
4842,449,14,1298,454,1737,452,44,864,722,221,855,79
4843,397,1,7182,87,1206,0,874,1199,92,537,383,23
4844,126,9859,199,502,81,670,30,76,122,0,330,0
4845,110,1384,400,3382,34,0,16,221,586,399,78,0
4846,30,381,719,304,89,508,13,359,129,199,160,108
4847,38,128,400,5789,200,394,161,238,345,616,1786,0
4848,101,17,7735,302,239,0,130,593,193,584,960,0
4849,18,2,856,154,12,0,78,688,146,15,52,0
4850,31,1053,700,310,24,274,33,344,14,66,55,0
4851,43,1,600,110,112,312,86,279,393,435,778,0
4852,256,178,1781,203,455,876,414,18,247,482,5007,0
4853,232,2,600,119,3852,1710,211,231,56,0,6547,34
4854,313,10,2700,550,651,1756,30,2079,883,0,1154,0
4855,3515,7,2381,189,3350,1400,418,1054,0,0,0,0
4856,31,6,3322,3061,37,0,31,810,501,0,583,40
4857,14,29,2699,9,51,114,53,1934,9,0,171,0
4858,29,5,799,37,152,150,773,6,18,160,9,19
4859,29,4,900,7634,32,0,31,780,6,0,641,0
4860,16,28,5000,1174,11,58,381,3421,941,0,229,0
4861,48,28,1903,170,103,348,196,204,194,255,806,18
4862,354,19,1568,598,30,0,73,1281,680,0,1133,0
4863,15,27,1500,607,153,56,116,835,33,1232,706,15
4864,147,531,900,616,26,116,145,755,35,0,1129,0
4865,171,8,800,469,9,208,456,156,171,0,922,0
4866,425,11,500,788,33,6782,153,347,5526,0,616,0
4867,117,2,2000,74,3,0,177,732,32,226,691,0
4868,36,54,727,587,147,0,2,725,4,11,27,0
4869,28,131,900,1012,18,244,84,771,137,0,262,0
4870,29,3,2902,882,29,0,451,1495,1397,0,466,0
4871,23,101,700,1571,10,142,2,698,71,113,159,4
4872,223,4915,499,612,15,0,11,363,13,0,72,0
4873,35,3,13799,3740,19,438,963,7408,8,0,11,0
4874,23,27,881,1,79,0,0,421,11,1,10,4
4875,58,20,1400,231,9,3094,108,550,4441,0,4115,3
4876,29,294,1597,352,12,102,44,1266,8,544,55,1
4877,47,52,6000,835,48,1776,25,5975,341,0,47,0
4878,99,8,800,45,23,820,448,66,166,492,920,0
4879,69,1,1499,888,35,652,37,851,65,844,1,0
4880,24,12,816,315,32,86,80,445,22,0,402,0
4881,46,42,584,93,18,2992,34,550,146,437,1390,12
4882,1687,307,900,1121,354,644,387,182,565,1113,2499,0
4883,133,67,902,326,382,226,112,509,71,0,103,0
4884,80,237,600,736,103,0,11,589,0,0,0,0
4885,800,14,6529,668,634,0,204,373,3310,1265,1925,9
4886,285,2,2440,561,129,0,92,533,15,0,309,0
4887,73,16,2400,642,474,370,39,1983,41,0,405,0
4888,1,3,5194,136,186,176,401,149,200,793,1771,0
4889,274,1438,100,10,353,334,5,7,1650,0,582,0
4890,58,6,798,155,160,56,144,218,57,0,279,0
4891,222,2,799,300,319,1284,21,532,1095,0,217,0
4892,49,158,800,421,157,506,26,774,1301,243,2517,32
4893,223,137,5100,3488,326,1064,216,2494,2,0,601,80
4894,295,31,1000,287,293,990,135,493,717,0,3006,0
4895,17,1,500,375,90,114,94,272,491,0,52,0
4896,27,924,46,236,221,42,9,11,38,0,236,0
4897,50,16,1800,346,116,196,36,842,597,0,255,0
4898,217,434,799,477,308,244,161,638,1127,0,1212,163
4899,1052,126,600,122,968,2134,101,278,5713,2122,1765,0
4900,486,162,300,773,56,224,163,137,4,0,3229,0
4901,26,7,1100,603,35,268,8,379,184,210,185,0
4902,637,9,700,174,47,378,225,232,135,0,2630,0
4903,171,1144,200,26,27,128,1,133,24,0,2,0
4904,38,4,699,129,31,360,55,477,114,0,783,0
4905,124,22,7999,1879,153,1804,37,3077,24,317,226,35
4906,53,48,500,361,35,546,114,269,183,0,439,0
4907,375,29,500,103,92,192,88,351,125,132,248,53
4908,11,7,1000,36,25,0,133,356,33,27,1013,0
4909,16,232,900,220,11,618,48,563,376,0,488,0
4910,113,42,800,47,56,0,72,728,858,0,1115,0
4911,26,1632,117,8,22,220,0,0,47,15,144,3
4912,106,4,3900,201,33,882,143,2691,86,0,77,173
4913,237,21,800,35,41,1340,10,438,5,53,20,23
4914,176,44,1100,902,7,0,11,614,0,0,0,0
4915,14,32,4400,140,4,0,26,2971,30,0,614,0
4916,59,4,500,251,89,1580,252,248,149,0,670,47
4917,16,703,189,2059,121,0,21,68,620,0,415,59
4918,55,7,94024,624,10,0,59,26796,8,1,577,0
4919,84,231,600,509,5,0,13,575,319,0,2787,35
4920,191,983,131,334,99,252,45,22,8,0,143,0
4921,87,2,800,271,20,786,39,412,2,0,51,4
4922,122,5,899,1291,3,0,43,856,1081,0,527,0
4923,6,66,1000,804,10,86,16,401,5,158,156,1
4924,28,1,1800,966,7,208,136,1547,136,123,256,37
4925,164,28,1300,215,24,340,142,586,104,0,149,0
4926,115,7,4000,325,20,966,96,2603,221,900,856,15
4927,3,4,1200,187,7,1300,144,754,31,292,96,3
4928,88,6,967,25,3,56,24,931,235,0,56,0
4929,19,46,500,1104,19,0,0,500,12,0,52,0
4930,519,199,600,718,333,200,167,220,331,0,746,0
4931,134,3294,100,562,285,118,11,12,80,0,266,0
4932,135,717,1299,88,200,234,8,878,474,1001,915,0
4933,120,1138,200,284,602,590,44,32,617,1003,168,0
4934,293,2,1098,604,322,84,36,712,47,0,355,0
4935,122,1,1197,29,516,0,450,7,31,1227,10723,68
4936,138,436,200,24,118,46,77,123,193,0,1260,0
4937,104,313,7502,723,327,0,183,884,921,0,4361,0
4938,892,27,2400,618,1756,430,87,1630,366,0,17981,115
4939,651,4,8451,443,202,0,219,373,235,1549,2102,0
4940,53,560,41,3,110,32,4,4,50,0,48,0
4941,105,888,699,180,59,130,51,336,2985,0,278,0
4942,430,491,200,438,200,0,79,121,1145,0,527,0
4943,304,48,985,281,35,228,30,457,545,757,428,15
4944,101,1313,100,368,126,152,41,13,270,0,22,23
4945,134,1205,210,3,19,0,61,3,78,6,2201,0
4946,83,1466,100,40,101,74,13,3,261,69,372,0
4947,19,4,600,555,7,0,20,510,9,35,637,4
4948,85,1,1800,112,21,0,46,985,312,10000,198,0
4949,15,107,2099,2228,77,6,13,1575,4,0,25,0
4950,12,244,400,404,489,3720,22,377,3729,0,590,156
4951,399,1,2100,699,111,0,88,299,1025,2189,309,39
4952,301,47,6897,172,107,0,30,2625,818,759,243,32
4953,219,24,4200,605,71,2086,73,3063,780,0,2655,19
4954,40,193,1100,1665,77,356,64,905,346,0,1134,21
4955,211,312,3379,229,416,0,91,154,189,412,682,11
4956,53,16,2341,74,158,1222,96,835,23,4,61,19
4957,0,419,1751,1637,4,0,12,90,489,425,608,0
4958,125,3,599,259,71,0,16,391,219,445,1456,0
4959,288,323,224,666,10,0,11,67,309,276,164,0
4960,59,6,900,396,27,116,10,518,66,0,15,0
4961,2082,166,400,45,291,2374,282,118,4324,0,1681,0
4962,353,5,700,1679,98,1638,16,684,386,0,60,0
4963,171,2,1100,1193,19,0,11,683,125,0,332,0
4964,136,219,19003,8466,52,0,75,1341,512,0,3272,0
4965,37,595,100,228,44,78,29,13,271,1014,127,0
4966,231,145,500,327,25,544,43,295,115,0,277,24
4967,877,34,499,452,192,1692,64,435,413,0,1907,0
4968,123,168,499,623,36,390,7,348,14,64,62,3
4969,43,7,599,173,23,336,216,195,14,0,482,44
4970,374,877,2100,367,58,740,997,331,1801,0,152,87
4971,1,10,3379,14,722,914,144,274,259,180,545,13
4972,16,14,3498,426,19,252,190,1554,65,404,700,6
4973,256,23,14801,548,22,3974,99,5472,75,0,619,4
4974,19,1,1100,11,279,118,522,273,52,0,699,0
4975,37,6,3237,280,50,0,155,609,2637,1993,1109,26
4976,24,747,700,1046,114,1578,202,366,230,636,610,3
4977,5,2,700,69,18,82,86,405,19,14,438,6
4978,29,267,299,47,22,132,96,203,49,0,304,0
4979,5,5,384,18,8,622,0,372,5,19,0,20
4980,429,24,600,1078,78,4916,45,386,431,770,86,28
4981,11,104,400,147,5,542,54,278,5,0,38,0
4982,10,1,4306,208,21,390,38,3610,0,0,18,0
4983,6,25,4865,228,5,0,55,4810,17,0,98,0
4984,11,9,1250,190,3,134,515,735,4,0,767,0
4985,18,13,373,102,9,54,177,196,12,0,324,0
4986,45,105,330,129,7,324,19,311,6,0,15,0
4987,6,6,363,161,3,160,8,355,0,0,16,0
4988,144,463,600,953,284,154,101,134,330,0,1909,0
4989,412,451,1300,3568,3347,986,899,206,600,999,4110,0
4990,84,34,602,194,286,44,10,348,98,0,91,0
4991,630,263,153,387,55,246,75,56,25,0,189,0
4992,111,613,399,5925,202,148,64,335,17,0,650,0
4993,91,64,500,115,98,58,30,350,221,324,483,8
4994,299,9,7948,1091,108,0,897,182,867,0,5341,0
4995,81,5,5540,491,56,0,90,1255,201,348,781,12
4996,488,1400,299,142,861,1230,36,202,99,34,4548,35
4997,471,13,2459,144,91,0,17,549,851,0,136,0
4998,39,14,454,19,35,36,26,387,31,0,302,0
4999,111,26,400,21,259,58,20,380,38,0,97,2
5000,476,3,400,436,230,1728,69,331,220,0,5745,0
5001,163,27,400,238,167,316,84,316,1598,0,753,0
5002,371,744,100,4,51,102,3,7,131,152,37,41
5003,221,43,5464,203,380,812,40,586,0,0,0,0
5004,48,4,1000,192,23,0,69,813,19,0,1468,0
5005,1349,22,4418,1306,3099,816,126,252,1429,0,1417,0
5006,31,4641,1275,85,66,38,81,2,115,35,742,0
5007,78,730,1006,445,53,536,84,198,1168,325,456,11
5008,240,216,400,3210,323,378,94,233,309,0,3060,0
5009,1394,9,900,64,395,328,32,634,1706,4936,1070,103
5010,135,1,400,10399,37,918,25,374,2118,0,68,0
5011,930,234,300,1221,314,1148,198,102,186,0,2370,0
5012,22,7,12918,367,46,0,63,1856,633,0,780,0
5013,72,18,688,182,120,218,4,363,1,0,61,8
5014,67,72,600,763,44,208,14,384,674,931,60,0
5015,183,6,2800,145,218,526,112,1853,135,874,353,0
5016,7,3,756,322,26,0,9,592,331,0,10,0
5017,42,2,900,173,31,0,22,360,23,160,27,0
5018,274,22,1400,1465,22,0,891,10,636,362,3071,62
5019,121,16,2800,232,138,360,170,1794,923,0,2584,0
5020,0,10,399,263,49,370,22,377,31,10000,84,2608
5021,21,2,4600,1693,21,0,69,4531,381,3446,3573,0
5022,30,366,700,37,57,308,35,439,106,619,75,25
5023,53,881,200,4954,19,142,28,40,1,20,231,28
5024,26,5,1266,653,16,0,69,1197,0,0,0,0
5025,215,77,4951,1075,115,0,196,242,747,4162,2606,19
5026,83,3,400,971,6,0,7,393,144,0,30,0
5027,107,2155,200,196,9,36,6,0,1124,0,1,0
5028,87,3,700,517,22,362,71,481,214,0,335,0
5029,55,849,200,59,6,232,7,128,127,0,66,14
5030,119,202,3000,2365,12,252,46,2053,237,0,288,0
5031,10,1,1399,119,15,0,125,1015,24,0,40,16
5032,24,69,800,54,18,104,10,421,91,23,99,0
5033,5,5,1800,2191,38,422,237,1015,125,0,603,0
5034,57,85,856,286,47,234,168,358,19,0,242,0
5035,149,49,1413,5200,84,892,129,266,224,0,637,0
5036,38,226,800,1745,3,566,1,708,161,0,2,1
5037,4,5,3900,5,117,0,3,2529,31,0,644,0
5038,0,21,1753,1262,15,612,22,1669,129,0,200,0
5039,27,21,3400,1084,93,710,166,2443,1337,696,771,21
5040,1626,56,2926,94,222,0,13,1031,30,0,216,0
5041,117,85,2952,167,73,0,64,306,87,340,430,11
5042,55,1879,100,753,144,20,8,49,72,0,105,0
5043,80,1610,398,313,598,254,129,44,179,487,3086,0
5044,143,191,799,390,140,444,38,388,159,617,247,37
5045,270,16,800,293,268,306,48,376,500,0,202,0
5046,44,3,1699,570,69,418,117,618,32,3,322,0
5047,406,151,1400,2011,192,1426,256,945,3308,3998,618,24
5048,86,29,2244,267,70,0,15,1032,90,0,40,0
5049,26,372,400,148,360,146,11,389,91,1555,137,15
5050,125,14,800,125,228,422,116,425,386,0,926,0
5051,43,7,2600,93,198,0,14,1617,11,46,68,20
5052,80,15,1300,82,103,212,22,706,0,0,0,0
5053,176,6,6845,794,393,290,128,3313,314,0,1025,0
5054,939,4,1700,208,590,124,1138,325,50,0,999,0
5055,517,18,499,1117,187,1274,85,414,653,0,2068,0
5056,178,1,700,572,164,162,2,698,104,0,107,0
5057,136,379,1100,287,375,816,28,756,46,0,1041,0
5058,239,9,599,376,217,176,412,40,4,0,1163,0
5059,347,5,700,164,199,698,11,689,920,0,386,0
5060,26,7,900,220,8,0,336,292,1481,419,382,0
5061,1022,116,600,2004,113,602,1,599,3096,1432,317,0
5062,136,3,599,108,17,0,16,583,663,0,293,0
5063,27,318,1500,530,168,184,5,1097,59,0,15,0
5064,419,16,1200,158,2592,88,154,686,102,0,612,48
5065,59,2654,2800,90,105,472,136,1939,43,0,218,0
5066,16,22,1271,3000,59,0,33,345,265,0,1094,0
5067,59,10,4061,452,114,162,65,1563,487,0,2366,0
5068,59,22,1700,1654,13,142,2,1128,236,0,28,0
5069,160,6,599,33,62,1106,120,299,146,0,805,23
5070,161,124,600,187,73,0,115,257,97,0,358,0
5071,57,23,2999,242,52,0,85,844,213,169,254,0
5072,111,42,1000,191,29,288,71,594,288,1297,1010,121
5073,207,17,700,78,11,2454,5,394,12,168,39,34
5074,5,2845,47,4348,6,184,1,12,214,390,11,8
5075,96,22,5364,851,62,9964,274,4974,0,3,12,73
5076,240,13,700,696,34,0,110,364,47,1023,410,5
5077,23,3,1000,495,8,0,82,650,1,6,890,5
5078,23,1,2000,1150,27,214,60,1428,31,0,227,7
5079,19,149,1500,467,71,502,1,637,0,0,153,0
5080,0,1,800,81,13,0,172,475,7,54,212,6
5081,19,6,794,11,307,0,44,677,6,23,9,1
5082,34,5,500,103,9,0,7,493,117,0,103,0
5083,161,197,2799,1064,510,82,97,1658,49,0,1244,0
5084,1105,5,5579,654,239,516,42,599,189,452,2056,27
5085,890,168,5799,1185,462,1862,79,4172,962,0,391,0
5086,160,94,1652,3,1073,572,139,241,2464,1843,626,0
5087,11,3657,52,34,283,64,0,8,649,0,394,0
5088,21,36,4112,98,81,0,360,153,31,341,7510,20
5089,319,480,300,476,136,136,198,10,400,0,3975,0
5090,1417,46,47236,547,236,0,354,3555,9831,341,6598,0
5091,1549,21,1721,187,4498,0,311,926,468,1147,4762,61
5092,462,232,300,86,872,340,92,89,46,0,1983,0
5093,103,279,800,207,112,150,58,448,155,436,454,0
5094,122,26,700,104,194,380,28,367,294,427,426,0
5095,102,127,10099,7970,19,0,29,6922,3,1,396,49
5096,165,26,1000,453,812,332,274,381,344,0,2169,0
5097,282,41,11300,2653,821,538,241,4575,5002,0,1043,0
5098,478,230,600,2438,981,228,413,20,429,0,2419,0
5099,59,89,14900,304,1934,2096,108,10273,1444,0,1970,0
5100,42,14,500,363,415,554,118,382,1159,0,1392,0
5101,49,718,300,123,14,0,62,72,951,1715,751,0
5102,132,26,1100,534,155,206,67,600,2961,0,30,55
5103,861,14,400,1491,5157,2682,152,248,1697,0,477,0
5104,675,1,500,1804,232,1574,49,412,2455,0,614,0
5105,164,17,598,214,145,38,161,260,7,100,503,25
5106,19,4,1800,277,51,324,415,745,406,357,999,15
5107,22,5936,100,5,16,108,61,14,141,301,72,0
5108,28,1,900,6,101,12,67,723,48,113,1332,19
5109,964,23,4199,118,24,192,40,1581,574,0,305,0
5110,4435,31,600,52,88,2832,94,272,146,2009,38,0
5111,21374,9,1310,258,1080,1596,331,42,832,1905,1449,1348
5112,201,13,2999,274,15,356,84,2346,132,0,184,0
5113,90,341,700,144,56,306,13,447,88,0,134,0
5114,76,40,1099,103,38,770,58,667,96,0,271,0
5115,272,51,1200,3213,51,2070,153,518,469,0,211,265
5116,80,122,700,8,6,904,0,360,526,744,76,0
5117,99,1,400,104,38,0,77,323,493,0,239,0
5118,42,335,200,285,75,284,20,60,320,0,59,0
5119,10,8,2209,147,655,0,7,606,0,2,16,0
5120,7,1690,40,13,18,132,6,5,84,0,17,0
5121,142,5,2400,235,35,146,370,1179,11,607,1057,0
5122,7,10,5600,305,20,0,211,5370,34,0,544,0
5123,143,43,11000,3416,10,538,32,3822,28,32,77,12
5124,13,4,900,171,172,0,40,536,0,0,31,0
5125,678,57,18011,118,551,0,445,708,281,2950,5511,18
5126,201,108,1900,403,637,1244,189,1019,1458,129,938,0
5127,340,119,12362,323,5563,4196,469,413,1817,995,3981,150
5128,152,10,2576,818,682,322,436,227,569,462,2190,74
5129,232,1463,348,6452,99,134,42,6,29,131,731,70
5130,29,8,2987,41,66,342,20,1040,13,0,72,0
5131,6,5,4500,632,102,2822,174,3009,456,0,1383,0
5132,665,1710,53848,1080,239,702,1054,11058,2021,0,13859,0
5133,94,26,1000,218,482,1312,200,688,371,696,371,42
5134,558,42,1201,1311,2940,478,137,742,455,827,1054,0
5135,173,745,2382,641,253,0,44,141,706,540,499,36
5136,177,2035,100,4,8,0,13,1,20,0,45,0
5137,79,37,800,90,239,36,165,264,88,0,3260,45
5138,345,322,1000,43,73,336,135,436,250,224,2072,76
5139,60,3561,900,259,157,98,382,266,396,650,3270,32
5140,36,27,499,1813,18,0,185,313,600,954,72,177
5141,466,1,1000,329,395,710,67,533,805,0,880,0
5142,98,5,1099,216,217,170,185,558,400,18,336,31
5143,89,13,1900,160,544,176,230,971,198,0,556,0
5144,892,103,8400,1382,145,2188,49,3193,852,5983,676,0
5145,67,3,4543,535,39,0,27,2184,52,126,155,0
5146,93,82,700,1342,60,434,17,481,1252,799,73,0
5147,64,5,2700,1407,25,432,104,1458,8,9,8,9
5148,198,7,798,320,101,662,148,246,68,0,372,0
5149,31,2,4400,269,26,452,70,3249,570,106,25,12
5150,3,4,18300,1601,414,6202,103,11785,7109,10000,782,81
5151,21,4,1900,712,26,1116,14,1886,258,0,3970,0
5152,31,1,800,98,4,348,44,343,19,0,405,0
5153,3,5,2400,1,5,436,2248,0,1216,0,316,0
5154,15,2,752,10,37,0,482,0,19,0,778,4
5155,92,1152,199,296,94,112,49,47,1454,1595,88,92
5156,30,17,2400,1469,295,1990,70,2116,6,0,30,0
5157,28,3,600,185,18,0,98,409,26,284,373,9
5158,380,10,1778,1,858,0,47,350,22,4,394,0
5159,11,1,699,200,27,0,82,323,303,0,278,0
5160,30,122,600,285,38,16,36,390,3,0,241,8
5161,14,11,1469,68,2,0,34,1398,3,2,53,4
5162,43,4,900,45,7,0,52,547,71,1208,37,28
5163,43,241,726,58,24,276,384,74,223,0,426,0
5164,110,41,444,729,25,588,133,256,373,2099,212,12
5165,59,8,6002,530,28,0,276,5723,1847,934,783,8
5166,6,579,143,14,64,42,40,103,7,0,19,0
5167,13,3,500,193,32,96,5,495,0,0,37,0
5168,1910,7,4725,31,675,394,22,399,103,0,166,0
5169,230,47,800,1029,82,240,43,757,33,0,1213,0
